epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2784.57,0.82242,0.59259,1.25801,0.95079,0.94777,0.97316,0.74889,0.73964,0.40656,1.1441,0.000724518,0.000724518,0.000724518
43,3698.2,0.80293,0.5662,1.17358,0.95222,0.95575,0.97435,0.7589,0.72229,0.37509,1.11163,0.000720019,0.000720019,0.000720019
44,4611.55,0.7716,0.59988,1.1479,0.94229,0.96171,0.97572,0.75903,0.70741,0.3724,1.10102,0.000715519,0.000715519,0.000715519
45,5518.45,0.77253,0.53513,1.14312,0.94879,0.95944,0.97596,0.76926,0.69424,0.35651,1.08887,0.00071102,0.00071102,0.00071102
46,6425.09,0.75565,0.52196,1.12074,0.9556,0.94972,0.97736,0.77229,0.69525,0.34893,1.09185,0.00070652,0.00070652,0.00070652
47,7332.72,0.73413,0.502,1.10348,0.94092,0.96371,0.9751,0.77375,0.68449,0.35635,1.07548,0.000702021,0.000702021,0.000702021
48,8246.69,0.72207,0.49846,1.08587,0.95831,0.96247,0.97749,0.77238,0.68169,0.34364,1.0704,0.000697521,0.000697521,0.000697521
49,9153.85,0.73347,0.48782,1.08698,0.95454,0.95625,0.9766,0.77778,0.67734,0.33764,1.06606,0.000693022,0.000693022,0.000693022
50,10062.2,0.73163,0.48849,1.08596,0.9512,0.95905,0.97648,0.76767,0.67553,0.34435,1.06547,0.000688522,0.000688522,0.000688522
51,10970.7,0.70833,0.48268,1.06451,0.96288,0.95499,0.97911,0.78098,0.66717,0.33155,1.05673,0.000684022,0.000684022,0.000684022
52,11877.8,0.72763,0.63557,1.07915,0.93857,0.95459,0.97289,0.76031,0.70037,0.46127,1.06815,0.000679523,0.000679523,0.000679523
53,12785.1,0.7196,0.51944,1.08769,0.9577,0.95624,0.97651,0.77766,0.6664,0.32724,1.06108,0.000675023,0.000675023,0.000675023
54,13925.2,0.69974,0.48459,1.06802,0.94108,0.94707,0.97654,0.778,0.67099,0.33852,1.06153,0.000670524,0.000670524,0.000670524
55,15578.3,0.69965,0.47327,1.064,0.94769,0.95748,0.97201,0.77552,0.66326,0.33952,1.04986,0.000666024,0.000666024,0.000666024
56,16655.5,0.68576,0.46781,1.05531,0.95972,0.96385,0.97899,0.78883,0.65368,0.35134,1.04647,0.000661525,0.000661525,0.000661525
57,17868,0.693,0.46098,1.06098,0.95252,0.96065,0.97715,0.7798,0.66058,0.33544,1.04375,0.000657025,0.000657025,0.000657025
58,18775.5,0.69681,0.71837,1.05625,0.94749,0.9572,0.97582,0.77466,0.65842,0.40051,1.0381,0.000652526,0.000652526,0.000652526
59,19682.5,0.68029,0.48836,1.05038,0.9603,0.95943,0.98053,0.7889,0.64492,0.31034,1.04088,0.000648026,0.000648026,0.000648026
60,20589.8,0.68498,0.45986,1.05572,0.95616,0.96505,0.97689,0.78895,0.6485,0.31528,1.038,0.000643527,0.000643527,0.000643527
61,21497.5,0.67571,0.47479,1.04633,0.95427,0.9661,0.97939,0.79126,0.64133,0.31116,1.03595,0.000639027,0.000639027,0.000639027
62,22535.5,0.68807,0.45393,1.06141,0.95227,0.96235,0.97461,0.78989,0.64125,0.31107,1.0349,0.000634527,0.000634527,0.000634527
63,23443.9,0.68036,0.45985,1.06014,0.95301,0.96308,0.97867,0.79184,0.63685,0.30215,1.04348,0.000630028,0.000630028,0.000630028
64,24352.9,0.67298,0.44026,1.04834,0.95055,0.96788,0.97673,0.80454,0.62702,0.30167,1.0335,0.000625528,0.000625528,0.000625528
65,25296.3,0.66398,0.5044,1.03465,0.95699,0.9641,0.97567,0.78822,0.62629,0.31366,1.03361,0.000621029,0.000621029,0.000621029
66,26205.3,0.66298,0.48635,1.04705,0.95704,0.95394,0.9781,0.79253,0.6303,0.30299,1.03574,0.000616529,0.000616529,0.000616529
67,27112.9,0.64258,0.43309,1.02666,0.96136,0.96286,0.97861,0.80231,0.61671,0.2994,1.01994,0.00061203,0.00061203,0.00061203
68,908.354,1.33848,1.46323,3.0932,0.94392,0.92405,0.96459,0.75671,0.70515,0.38907,0.94552,0.00060753,0.00060753,0.00060753
69,1815.68,0.74831,0.69899,0.97723,0.9609,0.93878,0.97476,0.77705,0.66307,0.35036,0.93152,0.000603031,0.000603031,0.000603031
