epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,22850.6,0.86042,0.56245,1.18543,0.94497,0.94478,0.96804,0.74358,0.77621,0.37135,1.11579,0.000801011,0.000801011,0.000801011
26,23746.7,0.84548,0.65545,1.17389,0.93324,0.94111,0.97105,0.73515,0.77394,0.38312,1.11857,0.000796511,0.000796511,0.000796511
27,24642.4,0.85382,0.61015,1.18112,0.94999,0.95128,0.97493,0.74433,0.75593,0.36041,1.10938,0.000792012,0.000792012,0.000792012
28,25536.8,0.8174,0.53128,1.14446,0.94708,0.95127,0.97246,0.74997,0.75101,0.35133,1.10623,0.000787512,0.000787512,0.000787512
29,26477.7,0.82559,0.52753,1.15786,0.95292,0.94209,0.97484,0.75108,0.758,0.34603,1.10734,0.000783013,0.000783013,0.000783013
30,27459.7,0.80747,0.5128,1.15194,0.95503,0.9492,0.97521,0.75373,0.75427,0.33916,1.10892,0.000778513,0.000778513,0.000778513
31,28465.2,0.80418,0.52533,1.13673,0.9531,0.95117,0.97753,0.75723,0.74358,0.34129,1.09523,0.000774013,0.000774013,0.000774013
32,29472.3,0.78642,0.50815,1.1282,0.95654,0.94672,0.97651,0.7569,0.73955,0.34314,1.09772,0.000769514,0.000769514,0.000769514
33,30479.6,0.81726,0.53399,1.15892,0.94806,0.95611,0.97573,0.7553,0.74098,0.3426,1.08984,0.000765014,0.000765014,0.000765014
34,31482.8,0.78527,0.51889,1.13433,0.93557,0.95063,0.97278,0.76244,0.71813,0.33553,1.08272,0.000760515,0.000760515,0.000760515
35,32489.9,0.7867,0.52349,1.13167,0.95681,0.94976,0.97661,0.75609,0.73443,0.33812,1.08904,0.000756015,0.000756015,0.000756015
36,33495.6,0.77735,0.50193,1.12648,0.95044,0.95403,0.97642,0.76328,0.7212,0.33484,1.08516,0.000751516,0.000751516,0.000751516
37,34501.5,0.79286,0.57542,1.14362,0.95271,0.95602,0.97931,0.77383,0.71253,0.32969,1.07762,0.000747016,0.000747016,0.000747016
38,35508.2,0.7812,0.49494,1.13124,0.95136,0.96141,0.97961,0.77369,0.70911,0.32017,1.07763,0.000742517,0.000742517,0.000742517
39,36496.8,0.76973,0.48327,1.12543,0.95021,0.96849,0.98017,0.77185,0.70169,0.31006,1.07534,0.000738017,0.000738017,0.000738017
40,37443.6,0.77797,0.50219,1.13237,0.94579,0.95246,0.97302,0.76158,0.70951,0.34739,1.07838,0.000733518,0.000733518,0.000733518
41,38345.3,0.76215,0.651,1.11425,0.95354,0.95057,0.97736,0.76592,0.71033,0.33184,1.07536,0.000729018,0.000729018,0.000729018
42,39244.8,0.75431,0.4765,1.10966,0.94844,0.95576,0.9765,0.76744,0.71376,0.32879,1.07269,0.000724518,0.000724518,0.000724518
43,40165,0.75169,0.57781,1.10693,0.95601,0.94974,0.97859,0.77366,0.70046,0.3256,1.07079,0.000720019,0.000720019,0.000720019
44,41071.7,0.74302,0.46999,1.10397,0.95982,0.9552,0.98049,0.78075,0.69219,0.31577,1.06291,0.000715519,0.000715519,0.000715519
45,41970.5,0.76367,0.58015,1.12228,0.95936,0.96416,0.98151,0.78086,0.7048,0.31713,1.07126,0.00071102,0.00071102,0.00071102
46,42867.9,0.74858,0.47162,1.11619,0.95363,0.96437,0.9787,0.77831,0.68667,0.31578,1.05866,0.00070652,0.00070652,0.00070652
47,43764.1,0.74032,0.46245,1.09979,0.95654,0.96655,0.9792,0.77598,0.68952,0.31777,1.06376,0.000702021,0.000702021,0.000702021
48,44661.1,0.74086,0.4764,1.10803,0.95017,0.97113,0.98393,0.78594,0.67464,0.30514,1.05773,0.000697521,0.000697521,0.000697521
49,45558.5,0.73507,0.58967,1.09501,0.95751,0.96596,0.98311,0.78391,0.68096,0.30266,1.06016,0.000693022,0.000693022,0.000693022
50,46455,0.72128,0.45854,1.09181,0.95577,0.97043,0.98247,0.79307,0.66895,0.29779,1.05879,0.000688522,0.000688522,0.000688522
51,47353.2,0.71783,0.45616,1.09342,0.9512,0.96315,0.98005,0.78333,0.67332,0.30518,1.05542,0.000684022,0.000684022,0.000684022
52,48250.5,0.71662,0.46807,1.09142,0.95561,0.96403,0.98063,0.78641,0.66084,0.30101,1.05282,0.000679523,0.000679523,0.000679523
53,49147,0.73042,0.45293,1.09386,0.95996,0.97105,0.9826,0.79455,0.66596,0.29361,1.05312,0.000675023,0.000675023,0.000675023
54,50044.9,0.72585,0.45422,1.09651,0.96721,0.96717,0.98577,0.79996,0.65516,0.2878,1.04239,0.000670524,0.000670524,0.000670524
55,50944.6,0.70478,0.44569,1.08417,0.96228,0.96913,0.98299,0.79652,0.65903,0.29647,1.04649,0.000666024,0.000666024,0.000666024
56,51844.6,0.7028,0.45044,1.08658,0.95596,0.9689,0.98187,0.79694,0.64879,0.29547,1.0422,0.000661525,0.000661525,0.000661525
57,52743,0.70538,0.44668,1.08339,0.95969,0.97346,0.98185,0.79024,0.65523,0.29344,1.04126,0.000657025,0.000657025,0.000657025
58,53642.7,0.68464,0.4352,1.07015,0.96873,0.96157,0.9827,0.79829,0.64136,0.29014,1.039,0.000652526,0.000652526,0.000652526
59,54544,0.69923,0.45522,1.0873,0.96101,0.96505,0.98198,0.796,0.64267,0.2891,1.03985,0.000648026,0.000648026,0.000648026
60,55443.2,0.68109,0.43361,1.06225,0.95678,0.96648,0.98178,0.79869,0.64279,0.29759,1.03944,0.000643527,0.000643527,0.000643527
61,56343.2,0.66307,0.4138,1.04919,0.96132,0.96931,0.98346,0.80489,0.63518,0.28278,1.0347,0.000639027,0.000639027,0.000639027
62,57242.6,0.67452,0.46867,1.05696,0.96225,0.96751,0.98295,0.80062,0.63434,0.2947,1.03291,0.000634527,0.000634527,0.000634527
63,58141.6,0.67044,0.429,1.06689,0.96172,0.97052,0.9839,0.80428,0.64169,0.2904,1.03452,0.000630028,0.000630028,0.000630028
64,59042.8,0.66184,0.42579,1.04973,0.96794,0.96512,0.98347,0.80418,0.63787,0.28579,1.03334,0.000625528,0.000625528,0.000625528
65,59943.8,0.65789,0.42228,1.0555,0.96325,0.96536,0.98305,0.80432,0.62833,0.28568,1.02968,0.000621029,0.000621029,0.000621029
66,60842.4,0.66821,0.44044,1.06085,0.96389,0.96148,0.98199,0.80549,0.62553,0.28564,1.03026,0.000616529,0.000616529,0.000616529
67,61743.3,0.65514,0.4122,1.04956,0.9648,0.97232,0.98231,0.80999,0.61696,0.27984,1.02631,0.00061203,0.00061203,0.00061203
68,62643.9,0.65284,0.41694,1.04835,0.96858,0.96992,0.98353,0.81473,0.61226,0.27483,1.02488,0.00060753,0.00060753,0.00060753
69,63543.1,0.64877,0.40306,1.04091,0.96214,0.97289,0.98336,0.8128,0.61218,0.27455,1.02342,0.000603031,0.000603031,0.000603031
70,64443.3,0.63871,0.41543,1.03574,0.96883,0.97255,0.98532,0.80698,0.61369,0.27107,1.02654,0.000598531,0.000598531,0.000598531
71,65344.1,0.64672,0.40978,1.04103,0.96864,0.96805,0.98425,0.81245,0.61014,0.27732,1.02351,0.000594031,0.000594031,0.000594031
72,66243.2,0.64451,0.40877,1.04397,0.96894,0.97462,0.98451,0.81246,0.60449,0.27285,1.0202,0.000589532,0.000589532,0.000589532
73,67143.6,0.64586,0.40359,1.04369,0.96727,0.9714,0.983,0.80822,0.61605,0.27738,1.02622,0.000585032,0.000585032,0.000585032
74,68044.1,0.62855,0.40499,1.03527,0.96159,0.97313,0.98459,0.81924,0.6055,0.2718,1.02,0.000580533,0.000580533,0.000580533
75,68944,0.6329,0.40313,1.03739,0.96447,0.97456,0.98453,0.81336,0.61365,0.27508,1.02104,0.000576033,0.000576033,0.000576033
76,69843.5,0.63103,0.4084,1.04028,0.96581,0.97481,0.98506,0.82308,0.60013,0.27744,1.02017,0.000571534,0.000571534,0.000571534
77,70743.8,0.63447,0.40746,1.03683,0.97096,0.96881,0.98368,0.81703,0.59794,0.27013,1.01749,0.000567034,0.000567034,0.000567034
78,71644.3,0.622,0.40436,1.03274,0.96761,0.97231,0.98612,0.82207,0.58912,0.26751,1.01096,0.000562535,0.000562535,0.000562535
79,72542,0.61316,0.39985,1.0249,0.9645,0.97525,0.98563,0.82012,0.59353,0.2685,1.0125,0.000558035,0.000558035,0.000558035
80,73443.2,0.62502,0.42094,1.03216,0.96619,0.96983,0.98179,0.81122,0.59883,0.27536,1.01918,0.000553536,0.000553536,0.000553536
81,74341.6,0.62441,0.40545,1.02755,0.97327,0.97372,0.98643,0.82218,0.59187,0.26651,1.01315,0.000549036,0.000549036,0.000549036
82,75238.7,0.60083,0.4606,1.01493,0.96633,0.96936,0.98429,0.81729,0.58887,0.26829,1.00668,0.000544536,0.000544536,0.000544536
83,76135.5,0.59994,0.44034,1.01553,0.96801,0.97445,0.98579,0.8256,0.58075,0.2629,1.00615,0.000540037,0.000540037,0.000540037
84,77034.8,0.59528,0.39853,1.01131,0.96486,0.97253,0.98431,0.81939,0.58811,0.26602,1.01126,0.000535537,0.000535537,0.000535537
85,77929.6,0.6157,0.46739,1.02668,0.96858,0.97352,0.98535,0.826,0.57807,0.26175,1.00677,0.000531038,0.000531038,0.000531038
86,78827.1,0.59587,0.38782,1.01012,0.96877,0.97323,0.98307,0.81942,0.57332,0.2701,1.00568,0.000526538,0.000526538,0.000526538
87,79724.6,0.58444,0.4287,1.00323,0.97138,0.97395,0.98536,0.82703,0.57135,0.26195,1.00372,0.000522039,0.000522039,0.000522039
88,80624.4,0.59238,0.39604,1.01104,0.96891,0.97494,0.98261,0.82838,0.56676,0.2628,0.99904,0.000517539,0.000517539,0.000517539
89,81523.6,0.57119,0.37532,0.99344,0.97132,0.97417,0.98374,0.82853,0.57362,0.26206,1.00479,0.00051304,0.00051304,0.00051304
90,82421.6,0.59082,0.38199,1.00979,0.96843,0.97212,0.9822,0.82,0.56888,0.26403,1.00288,0.00050854,0.00050854,0.00050854
91,83320.3,0.57501,0.37361,0.99716,0.97161,0.9769,0.9843,0.8252,0.55939,0.2521,0.99846,0.00050404,0.00050404,0.00050404
92,84219.3,0.58762,0.38728,1.01138,0.96735,0.97541,0.98445,0.83029,0.5634,0.25508,0.99922,0.000499541,0.000499541,0.000499541
93,85119.5,0.5841,0.38444,1.00996,0.97022,0.97585,0.98291,0.82477,0.5606,0.25783,0.99835,0.000495041,0.000495041,0.000495041
94,86018.2,0.59036,0.48309,1.00806,0.97567,0.97436,0.98608,0.8384,0.55916,0.25334,0.99736,0.000490542,0.000490542,0.000490542
95,86916.2,0.57561,0.38128,1.0047,0.97134,0.97535,0.98576,0.83434,0.56856,0.25414,1.00284,0.000486042,0.000486042,0.000486042
96,87816.1,0.58824,0.45636,1.0124,0.96695,0.9779,0.98498,0.83288,0.55666,0.26416,0.9968,0.000481543,0.000481543,0.000481543
97,88715,0.56702,0.38212,0.99801,0.97284,0.97377,0.98441,0.82638,0.55475,0.25194,0.99407,0.000477043,0.000477043,0.000477043
98,89617.2,0.56486,0.3675,0.99641,0.9697,0.97608,0.98546,0.83824,0.55541,0.25234,0.99248,0.000472544,0.000472544,0.000472544
99,90516.3,0.55283,0.42016,0.98353,0.96892,0.9745,0.98565,0.83246,0.56345,0.25563,1.00232,0.000468044,0.000468044,0.000468044
100,91416,0.57501,0.37872,1.00072,0.97252,0.97543,0.98528,0.83601,0.54838,0.24785,0.99236,0.000463545,0.000463545,0.000463545
101,92313.9,0.55308,0.36536,0.98663,0.97399,0.97709,0.98544,0.83641,0.54567,0.24854,0.99177,0.000459045,0.000459045,0.000459045
102,93214.2,0.54508,0.36365,0.98547,0.97295,0.97244,0.98315,0.83726,0.54412,0.24759,0.99242,0.000454545,0.000454545,0.000454545
103,94248.6,0.55761,0.43238,0.99231,0.97579,0.97704,0.98564,0.83914,0.54319,0.24819,0.99089,0.000450046,0.000450046,0.000450046
104,95320.1,0.54563,0.36188,0.98901,0.97474,0.97539,0.98622,0.83766,0.5412,0.24788,0.99144,0.000445546,0.000445546,0.000445546
105,96390.3,0.53849,0.39191,0.97602,0.97448,0.97527,0.98624,0.83953,0.5394,0.24911,0.99102,0.000441047,0.000441047,0.000441047
106,97498.2,0.54259,0.36349,0.98188,0.9724,0.98004,0.9862,0.84209,0.53451,0.248,0.98655,0.000436547,0.000436547,0.000436547
107,98439,0.54865,0.36588,0.98331,0.97101,0.97443,0.98514,0.84023,0.52672,0.2429,0.98616,0.000432048,0.000432048,0.000432048
108,99337.7,0.53947,0.38406,0.97899,0.97548,0.97728,0.985,0.84068,0.52771,0.24162,0.98471,0.000427548,0.000427548,0.000427548
109,100237,0.54195,0.36778,0.98292,0.97062,0.98014,0.98613,0.8469,0.52634,0.24205,0.98861,0.000423049,0.000423049,0.000423049
110,101136,0.54,0.36152,0.98397,0.96971,0.97379,0.98525,0.83598,0.52985,0.24531,0.98871,0.000418549,0.000418549,0.000418549
111,102034,0.53448,0.36088,0.98122,0.97655,0.97443,0.98589,0.84641,0.52632,0.24045,0.98152,0.000414049,0.000414049,0.000414049
112,102933,0.53544,0.35466,0.97533,0.97651,0.9787,0.98666,0.84552,0.52498,0.23668,0.982,0.00040955,0.00040955,0.00040955
113,103833,0.51096,0.38612,0.96542,0.96962,0.98223,0.98713,0.85311,0.52652,0.23938,0.98542,0.00040505,0.00040505,0.00040505
114,104732,0.52669,0.36363,0.97619,0.97251,0.98168,0.98533,0.8438,0.52654,0.24036,0.98366,0.000400551,0.000400551,0.000400551
115,105631,0.52948,0.35034,0.97653,0.9759,0.97855,0.98526,0.84662,0.52025,0.23589,0.98365,0.000396051,0.000396051,0.000396051
116,106530,0.51981,0.34117,0.97369,0.97673,0.97427,0.98577,0.84866,0.51764,0.23582,0.98228,0.000391552,0.000391552,0.000391552
117,107430,0.51869,0.34586,0.97195,0.97759,0.97494,0.98571,0.85432,0.51785,0.23356,0.98173,0.000387052,0.000387052,0.000387052
118,108329,0.50491,0.34376,0.96516,0.97453,0.97604,0.98466,0.84736,0.51814,0.23699,0.98562,0.000382553,0.000382553,0.000382553
119,109227,0.52059,0.34916,0.96873,0.97373,0.97956,0.98537,0.84297,0.51657,0.23479,0.98063,0.000378053,0.000378053,0.000378053
120,110127,0.51035,0.35199,0.96445,0.97809,0.97414,0.9849,0.849,0.51281,0.23532,0.98131,0.000373554,0.000373554,0.000373554
121,111026,0.5196,0.35648,0.97461,0.9752,0.97863,0.98505,0.85486,0.51015,0.23135,0.97792,0.000369054,0.000369054,0.000369054
122,111926,0.51398,0.35863,0.96434,0.97512,0.97695,0.98522,0.84755,0.50936,0.23293,0.98008,0.000364554,0.000364554,0.000364554
123,112825,0.50714,0.39678,0.96606,0.97604,0.9783,0.98558,0.85434,0.50342,0.2283,0.97661,0.000360055,0.000360055,0.000360055
124,113775,0.50125,0.34788,0.96176,0.97489,0.97892,0.98657,0.85222,0.50361,0.22915,0.9775,0.000355555,0.000355555,0.000355555
125,114692,0.50462,0.39461,0.95977,0.97337,0.97854,0.9855,0.85357,0.50452,0.2343,0.97569,0.000351056,0.000351056,0.000351056
126,115590,0.50885,0.3375,0.9682,0.97593,0.97837,0.98445,0.8509,0.50399,0.23051,0.9798,0.000346556,0.000346556,0.000346556
127,116486,0.47979,0.33512,0.9493,0.97886,0.97683,0.98639,0.85559,0.4939,0.22754,0.97531,0.000342057,0.000342057,0.000342057
128,117385,0.50022,0.34793,0.96036,0.97803,0.97575,0.98491,0.85889,0.50213,0.23191,0.97293,0.000337557,0.000337557,0.000337557
129,118280,0.49099,0.3498,0.95516,0.97406,0.98121,0.98465,0.85663,0.49759,0.22812,0.97683,0.000333058,0.000333058,0.000333058
130,119177,0.48705,0.343,0.94572,0.97905,0.9788,0.98503,0.85981,0.49373,0.22555,0.9731,0.000328558,0.000328558,0.000328558
131,120075,0.48414,0.33446,0.95603,0.97498,0.98133,0.98519,0.85824,0.49449,0.22305,0.97364,0.000324058,0.000324058,0.000324058
132,120973,0.47247,0.32927,0.94277,0.97349,0.9811,0.98605,0.86172,0.49436,0.22363,0.9761,0.000319559,0.000319559,0.000319559
133,121872,0.47397,0.35132,0.94473,0.97387,0.97854,0.98642,0.85981,0.49277,0.2282,0.97337,0.000315059,0.000315059,0.000315059
134,122768,0.47199,0.33182,0.94121,0.96905,0.97774,0.98416,0.85786,0.49072,0.22547,0.9741,0.00031056,0.00031056,0.00031056
135,123666,0.48515,0.33345,0.95108,0.97267,0.98081,0.98514,0.86091,0.48817,0.22402,0.97135,0.00030606,0.00030606,0.00030606
136,124564,0.47668,0.33511,0.94683,0.97501,0.97727,0.9851,0.86545,0.4901,0.2253,0.97314,0.000301561,0.000301561,0.000301561
137,125655,0.47105,0.32099,0.94027,0.97127,0.98199,0.98542,0.86661,0.48254,0.22276,0.96461,0.000297061,0.000297061,0.000297061
138,126587,0.47013,0.3251,0.94063,0.97315,0.97924,0.98571,0.86214,0.48223,0.22257,0.97075,0.000292562,0.000292562,0.000292562
139,127485,0.45409,0.32608,0.93636,0.97082,0.97927,0.98471,0.86303,0.48316,0.22134,0.97122,0.000288062,0.000288062,0.000288062
140,128383,0.46309,0.38441,0.94199,0.97412,0.97715,0.98525,0.86205,0.48756,0.22624,0.96966,0.000283563,0.000283563,0.000283563
141,129280,0.46778,0.3382,0.93625,0.97196,0.9829,0.98557,0.86281,0.48245,0.22316,0.97104,0.000279063,0.000279063,0.000279063
142,130178,0.44733,0.30852,0.92472,0.97122,0.9821,0.98633,0.86597,0.48073,0.22168,0.97127,0.000274563,0.000274563,0.000274563
143,131076,0.46091,0.32231,0.94305,0.9738,0.97627,0.98436,0.86703,0.47551,0.22446,0.96746,0.000270064,0.000270064,0.000270064
144,131974,0.45428,0.38052,0.9376,0.97753,0.97761,0.98521,0.86578,0.47921,0.2211,0.96906,0.000265564,0.000265564,0.000265564
145,132870,0.45175,0.32792,0.93475,0.97461,0.97694,0.98543,0.86602,0.47597,0.21946,0.96962,0.000261065,0.000261065,0.000261065
146,133769,0.44686,0.30859,0.92551,0.97576,0.98124,0.98472,0.86632,0.47382,0.21859,0.96912,0.000256565,0.000256565,0.000256565
147,134667,0.45014,0.30928,0.92731,0.97467,0.98049,0.98517,0.8672,0.47452,0.21863,0.96789,0.000252066,0.000252066,0.000252066
148,135566,0.43468,0.30274,0.91949,0.97527,0.97992,0.98565,0.86843,0.46893,0.2157,0.96452,0.000247566,0.000247566,0.000247566
149,136464,0.43662,0.31494,0.92969,0.97538,0.97924,0.98453,0.86387,0.47143,0.21871,0.96711,0.000243067,0.000243067,0.000243067
150,137363,0.45075,0.32075,0.93042,0.97487,0.97996,0.98462,0.86626,0.47089,0.21881,0.96553,0.000238567,0.000238567,0.000238567
151,138261,0.43337,0.31612,0.92192,0.97369,0.9803,0.98571,0.8684,0.46649,0.21439,0.96471,0.000234068,0.000234068,0.000234068
152,139159,0.42807,0.30416,0.91833,0.97368,0.97948,0.98567,0.86422,0.46535,0.21632,0.9668,0.000229568,0.000229568,0.000229568
153,140058,0.4322,0.32907,0.92431,0.97534,0.98197,0.98628,0.86775,0.4678,0.21849,0.96764,0.000225068,0.000225068,0.000225068
154,140957,0.4283,0.30354,0.92021,0.97482,0.98025,0.98616,0.87075,0.46739,0.21671,0.9663,0.000220569,0.000220569,0.000220569
155,141857,0.43204,0.31184,0.916,0.97725,0.97763,0.98465,0.8693,0.46167,0.21497,0.96745,0.000216069,0.000216069,0.000216069
156,142756,0.42238,0.30155,0.91619,0.97848,0.98107,0.98471,0.87221,0.46007,0.21263,0.96967,0.00021157,0.00021157,0.00021157
157,143655,0.42484,0.30509,0.91835,0.9747,0.98135,0.98535,0.87181,0.45608,0.21125,0.96421,0.00020707,0.00020707,0.00020707
158,144554,0.41752,0.30456,0.9117,0.97584,0.98269,0.98555,0.87256,0.45278,0.21114,0.9671,0.000202571,0.000202571,0.000202571
159,145453,0.42246,0.30277,0.91856,0.97656,0.97981,0.98506,0.87283,0.45476,0.21019,0.96545,0.000198071,0.000198071,0.000198071
160,146353,0.42787,0.30627,0.91912,0.9746,0.98093,0.98573,0.87332,0.45793,0.21209,0.96648,0.000193572,0.000193572,0.000193572
161,147252,0.41969,0.29741,0.91721,0.9749,0.9812,0.98548,0.87462,0.45635,0.21004,0.96326,0.000189072,0.000189072,0.000189072
162,148151,0.41251,0.29744,0.91287,0.97638,0.97929,0.9856,0.876,0.45249,0.21144,0.96387,0.000184572,0.000184572,0.000184572
163,149046,0.41996,0.32531,0.91596,0.97461,0.98107,0.98577,0.8763,0.45416,0.20996,0.96381,0.000180073,0.000180073,0.000180073
164,149944,0.41116,0.3018,0.90515,0.97708,0.97903,0.98644,0.87428,0.45191,0.21008,0.96081,0.000175573,0.000175573,0.000175573
165,150842,0.41273,0.30903,0.90591,0.97695,0.979,0.986,0.87675,0.45297,0.21024,0.96458,0.000171074,0.000171074,0.000171074
166,151740,0.39376,0.28494,0.89795,0.97634,0.9821,0.98649,0.87513,0.44821,0.20818,0.96434,0.000166574,0.000166574,0.000166574
167,152637,0.417,0.29657,0.91677,0.97814,0.98051,0.98586,0.87463,0.44648,0.20509,0.96165,0.000162075,0.000162075,0.000162075
168,153535,0.41011,0.29466,0.90305,0.97754,0.97887,0.98544,0.87792,0.44499,0.20652,0.96329,0.000157575,0.000157575,0.000157575
169,154434,0.40563,0.30557,0.91042,0.97455,0.97939,0.98633,0.87974,0.44966,0.20968,0.964,0.000153076,0.000153076,0.000153076
170,155334,0.40538,0.28895,0.90373,0.97365,0.98259,0.98582,0.87608,0.44715,0.20642,0.96332,0.000148576,0.000148576,0.000148576
171,156234,0.39966,0.2969,0.90551,0.97803,0.97791,0.98538,0.87803,0.44183,0.20388,0.96666,0.000144077,0.000144077,0.000144077
172,157134,0.39484,0.28862,0.89836,0.977,0.97967,0.98579,0.87749,0.44651,0.20663,0.9656,0.000139577,0.000139577,0.000139577
173,158034,0.40104,0.28961,0.90502,0.97569,0.97947,0.98524,0.87822,0.44139,0.20533,0.96266,0.000135077,0.000135077,0.000135077
174,158935,0.38822,0.28505,0.89482,0.97352,0.98142,0.98636,0.88027,0.44036,0.20543,0.9622,0.000130578,0.000130578,0.000130578
175,159836,0.37846,0.27333,0.88907,0.97438,0.97835,0.98588,0.88209,0.43827,0.20412,0.96075,0.000126078,0.000126078,0.000126078
176,160739,0.39111,0.32144,0.89941,0.97523,0.9809,0.98535,0.87953,0.44129,0.20534,0.96334,0.000121579,0.000121579,0.000121579
177,161770,0.38322,0.27321,0.89112,0.97161,0.98132,0.98631,0.87919,0.43891,0.20194,0.96438,0.000117079,0.000117079,0.000117079
178,162779,0.38744,0.28758,0.90115,0.97264,0.98197,0.98631,0.88048,0.43771,0.20055,0.96373,0.00011258,0.00011258,0.00011258
179,163676,0.39618,0.28759,0.89973,0.976,0.97913,0.98561,0.8813,0.43835,0.20222,0.96386,0.00010808,0.00010808,0.00010808
180,164574,0.38749,0.28194,0.90403,0.97822,0.97762,0.98562,0.88216,0.43445,0.20205,0.96019,0.000103581,0.000103581,0.000103581
181,165635,0.36939,0.27,0.88869,0.97605,0.97701,0.98474,0.88128,0.43725,0.20424,0.96096,9.9081e-05,9.9081e-05,9.9081e-05
182,166690,0.3886,0.28561,0.89891,0.97803,0.9777,0.98525,0.88145,0.43454,0.201,0.96067,9.45814e-05,9.45814e-05,9.45814e-05
183,167832,0.37851,0.27753,0.88812,0.97532,0.98152,0.9858,0.88113,0.43325,0.202,0.95834,9.00819e-05,9.00819e-05,9.00819e-05
184,168933,0.37526,0.27951,0.89166,0.97612,0.98107,0.98574,0.88326,0.42784,0.20004,0.95822,8.55823e-05,8.55823e-05,8.55823e-05
185,169970,0.37882,0.27401,0.88929,0.97172,0.98256,0.98553,0.88471,0.42993,0.19986,0.95831,8.10828e-05,8.10828e-05,8.10828e-05
