epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3386.47,0.61963,0.42936,0.92126,0.96358,0.96614,0.97918,0.82654,0.60035,0.31871,0.9298,0.000724518,0.000724518,0.000724518
43,3466.72,0.59939,0.41094,0.91409,0.9691,0.9623,0.98227,0.83222,0.59401,0.3128,0.9233,0.000720019,0.000720019,0.000720019
44,3547.2,0.5818,0.41289,0.90749,0.96525,0.96844,0.97949,0.83586,0.57694,0.30657,0.92626,0.000715519,0.000715519,0.000715519
45,3627.67,0.60218,0.42432,0.91638,0.96755,0.96656,0.9813,0.83169,0.58009,0.3129,0.92268,0.00071102,0.00071102,0.00071102
46,3708.21,0.60509,0.4179,0.92126,0.959,0.97268,0.98001,0.83588,0.57983,0.3089,0.92111,0.00070652,0.00070652,0.00070652
47,3788.82,0.58236,0.4206,0.90739,0.96738,0.9707,0.98189,0.83454,0.58148,0.30691,0.92276,0.000702021,0.000702021,0.000702021
48,3869.28,0.56654,0.40405,0.90481,0.96939,0.96463,0.98156,0.84027,0.58182,0.31496,0.92364,0.000697521,0.000697521,0.000697521
49,3949.72,0.56129,0.39711,0.90364,0.9666,0.97144,0.98309,0.84351,0.5637,0.30723,0.91657,0.000693022,0.000693022,0.000693022
50,4030,0.57274,0.40561,0.90515,0.96835,0.96634,0.9821,0.83662,0.57547,0.30989,0.91763,0.000688522,0.000688522,0.000688522
51,4110.23,0.58437,0.41004,0.91267,0.9679,0.96837,0.98326,0.84675,0.56613,0.29905,0.92068,0.000684022,0.000684022,0.000684022
52,4190.44,0.57486,0.39756,0.90686,0.96984,0.96753,0.98091,0.84283,0.56312,0.30414,0.92077,0.000679523,0.000679523,0.000679523
53,4270.73,0.56172,0.38989,0.90061,0.9704,0.97439,0.9817,0.84789,0.5559,0.29233,0.91831,0.000675023,0.000675023,0.000675023
54,4351.15,0.56241,0.38957,0.90086,0.96978,0.97372,0.98239,0.84913,0.54627,0.28783,0.91357,0.000670524,0.000670524,0.000670524
55,4431.49,0.55399,0.38563,0.89717,0.97212,0.97171,0.98353,0.85005,0.55481,0.29121,0.91531,0.000666024,0.000666024,0.000666024
56,4511.87,0.54246,0.38343,0.89058,0.97546,0.96678,0.98112,0.84812,0.55376,0.29767,0.91835,0.000661525,0.000661525,0.000661525
57,4592.14,0.53552,0.38909,0.88786,0.96515,0.97373,0.9829,0.85012,0.55223,0.29065,0.9187,0.000657025,0.000657025,0.000657025
58,4672.52,0.54765,0.38651,0.89797,0.97045,0.96696,0.98078,0.8528,0.54453,0.29785,0.91833,0.000652526,0.000652526,0.000652526
59,4753,0.53812,0.37408,0.89305,0.97212,0.9675,0.98056,0.85347,0.53772,0.28835,0.91078,0.000648026,0.000648026,0.000648026
60,4833.32,0.52808,0.37499,0.88527,0.9699,0.97147,0.98314,0.85319,0.54793,0.28642,0.9178,0.000643527,0.000643527,0.000643527
61,4913.76,0.52136,0.36655,0.88698,0.9666,0.96641,0.9813,0.85333,0.53706,0.28278,0.91447,0.000639027,0.000639027,0.000639027
62,4994.26,0.52143,0.36706,0.88288,0.97638,0.97519,0.98408,0.85525,0.53766,0.28466,0.91179,0.000634527,0.000634527,0.000634527
63,5074.73,0.52089,0.36673,0.88805,0.96694,0.97486,0.98229,0.85672,0.53093,0.28598,0.91767,0.000630028,0.000630028,0.000630028
64,5155.22,0.52207,0.36483,0.8873,0.96931,0.9745,0.98274,0.85272,0.52764,0.27868,0.91291,0.000625528,0.000625528,0.000625528
65,5235.6,0.51328,0.35779,0.88522,0.96932,0.97268,0.98118,0.85435,0.52765,0.28069,0.91345,0.000621029,0.000621029,0.000621029
66,5315.75,0.50537,0.3554,0.88044,0.97006,0.97555,0.98272,0.8605,0.52515,0.28039,0.91361,0.000616529,0.000616529,0.000616529
67,5396.13,0.50689,0.35273,0.88003,0.96613,0.96775,0.97962,0.85759,0.52373,0.28715,0.91673,0.00061203,0.00061203,0.00061203
68,5476.41,0.50193,0.35828,0.88007,0.96919,0.9747,0.9807,0.85687,0.52303,0.27692,0.9131,0.00060753,0.00060753,0.00060753
69,5556.89,0.50514,0.35594,0.87717,0.97052,0.96771,0.98025,0.85496,0.53149,0.2803,0.91903,0.000603031,0.000603031,0.000603031
70,5637.16,0.50333,0.35581,0.87956,0.97488,0.97006,0.98084,0.85805,0.52264,0.27864,0.91713,0.000598531,0.000598531,0.000598531
71,5717.5,0.49539,0.34995,0.87653,0.97089,0.97401,0.98187,0.8588,0.52554,0.2799,0.91763,0.000594031,0.000594031,0.000594031
72,5797.95,0.50106,0.35501,0.88129,0.96881,0.96961,0.98059,0.8574,0.52699,0.28015,0.91634,0.000589532,0.000589532,0.000589532
73,5878.54,0.48299,0.34528,0.86957,0.96583,0.97393,0.98193,0.8676,0.51394,0.27331,0.91297,0.000585032,0.000585032,0.000585032
74,5959.08,0.48899,0.33858,0.86999,0.97043,0.9675,0.98128,0.85665,0.50874,0.27331,0.90712,0.000580533,0.000580533,0.000580533
75,6039.58,0.47957,0.34181,0.87253,0.96496,0.97418,0.979,0.8469,0.51373,0.28399,0.91566,0.000576033,0.000576033,0.000576033
76,6119.96,0.4785,0.33856,0.87118,0.9742,0.96605,0.9802,0.85734,0.51508,0.27764,0.91192,0.000571534,0.000571534,0.000571534
77,6200.32,0.49008,0.33905,0.87424,0.97224,0.96971,0.98077,0.86537,0.5,0.2753,0.90641,0.000567034,0.000567034,0.000567034
78,6280.61,0.47876,0.33849,0.87192,0.97459,0.9699,0.98124,0.86338,0.50964,0.27777,0.91431,0.000562535,0.000562535,0.000562535
79,6360.76,0.46956,0.33149,0.8666,0.96697,0.97348,0.9816,0.86785,0.50426,0.27907,0.91157,0.000558035,0.000558035,0.000558035
80,6441.01,0.46854,0.33256,0.87124,0.97329,0.97044,0.98229,0.87029,0.49689,0.26583,0.90888,0.000553536,0.000553536,0.000553536
81,6521.25,0.4628,0.32723,0.86536,0.97277,0.97444,0.98165,0.86896,0.50067,0.26916,0.91482,0.000549036,0.000549036,0.000549036
82,6601.51,0.47898,0.33087,0.87177,0.97064,0.9743,0.98122,0.86667,0.50274,0.27302,0.91448,0.000544536,0.000544536,0.000544536
83,6681.85,0.45892,0.33129,0.86797,0.97334,0.97369,0.98274,0.87078,0.49533,0.26184,0.90827,0.000540037,0.000540037,0.000540037
84,6762.18,0.45628,0.32342,0.86483,0.97448,0.97154,0.98245,0.87333,0.49368,0.25747,0.90717,0.000535537,0.000535537,0.000535537
85,6842.81,0.46313,0.33163,0.86492,0.97396,0.96929,0.98255,0.87372,0.49011,0.25874,0.90609,0.000531038,0.000531038,0.000531038
86,6923.16,0.45852,0.3201,0.85926,0.97625,0.97399,0.9829,0.87217,0.48633,0.26581,0.90153,0.000526538,0.000526538,0.000526538
87,7003.58,0.43038,0.3071,0.85347,0.97006,0.97992,0.98395,0.87881,0.48187,0.25835,0.90368,0.000522039,0.000522039,0.000522039
88,7083.97,0.44462,0.30718,0.86007,0.97544,0.96658,0.98225,0.88007,0.48023,0.26079,0.90402,0.000517539,0.000517539,0.000517539
