epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,97645.2,0.33534,0.2904,0.86571,0.99414,0.99412,0.9945,0.94346,0.30445,0.14072,0.75724,0.0001189,0.0001189,0.0001189
180,98184.1,0.32803,0.28155,0.86098,0.9946,0.99306,0.99467,0.946,0.2994,0.13838,0.7528,0.00011395,0.00011395,0.00011395
181,98722.8,0.33639,0.28167,0.85689,0.99425,0.99211,0.99447,0.94727,0.30091,0.13957,0.75393,0.000109,0.000109,0.000109
182,99260.1,0.3295,0.28378,0.85333,0.99454,0.99267,0.99427,0.9455,0.30053,0.14085,0.75527,0.00010405,0.00010405,0.00010405
183,99794.4,0.32759,0.29247,0.8649,0.99384,0.99401,0.99464,0.94534,0.30144,0.14026,0.75604,9.91e-05,9.91e-05,9.91e-05
184,100330,0.33476,0.29439,0.86266,0.99516,0.99275,0.99468,0.94461,0.30366,0.14033,0.75747,9.415e-05,9.415e-05,9.415e-05
185,100866,0.33483,0.28961,0.86817,0.99579,0.99211,0.99476,0.94504,0.30503,0.14049,0.75976,8.92e-05,8.92e-05,8.92e-05
186,101402,0.32968,0.28137,0.86109,0.99471,0.99241,0.99399,0.94716,0.3009,0.14054,0.75694,8.425e-05,8.425e-05,8.425e-05
187,101936,0.31868,0.27403,0.85663,0.99438,0.99271,0.99409,0.94573,0.30112,0.13993,0.75753,7.93e-05,7.93e-05,7.93e-05
188,102472,0.32493,0.28669,0.85834,0.9947,0.99262,0.99452,0.94492,0.30265,0.14022,0.75734,7.435e-05,7.435e-05,7.435e-05
189,103007,0.32477,0.27858,0.86109,0.99463,0.99285,0.99469,0.94651,0.29759,0.1377,0.75334,6.94e-05,6.94e-05,6.94e-05
190,103543,0.32219,0.26855,0.85915,0.99377,0.99562,0.99456,0.94728,0.29712,0.13621,0.75396,6.445e-05,6.445e-05,6.445e-05
191,104102,0.26614,0.15852,0.7299,0.99493,0.99196,0.99395,0.9428,0.312,0.14276,0.76721,5.95e-05,5.95e-05,5.95e-05
192,104633,0.26273,0.15244,0.72648,0.99474,0.99187,0.99428,0.94587,0.30945,0.14375,0.76478,5.455e-05,5.455e-05,5.455e-05
193,105162,0.26113,0.15572,0.72679,0.99546,0.99233,0.99388,0.94554,0.30735,0.14205,0.76316,4.96e-05,4.96e-05,4.96e-05
194,105692,0.2591,0.15784,0.72775,0.99515,0.99266,0.99389,0.94526,0.30907,0.14131,0.76393,4.465e-05,4.465e-05,4.465e-05
195,106223,0.2573,0.15014,0.72391,0.9954,0.99104,0.99396,0.94301,0.31074,0.14113,0.76579,3.97e-05,3.97e-05,3.97e-05
196,106754,0.25718,0.15359,0.72613,0.99425,0.99301,0.99416,0.9452,0.30364,0.13941,0.75999,3.475e-05,3.475e-05,3.475e-05
197,107286,0.25536,0.1505,0.72639,0.99469,0.99312,0.99438,0.94741,0.30303,0.13903,0.75938,2.98e-05,2.98e-05,2.98e-05
198,107816,0.25683,0.14832,0.72913,0.99452,0.9932,0.99408,0.94591,0.30539,0.13909,0.76141,2.485e-05,2.485e-05,2.485e-05
199,108345,0.25456,0.1442,0.72196,0.99434,0.99297,0.99402,0.94532,0.30451,0.13903,0.76127,1.99e-05,1.99e-05,1.99e-05
200,108877,0.25413,0.14733,0.71816,0.99431,0.99252,0.99401,0.94555,0.30451,0.1393,0.76082,1.495e-05,1.495e-05,1.495e-05
